Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,num_academia,num_company
365,Deterministic Binary Filters for Convolutional Neural Networks,Cornell University,Bell (Canada),University of Oxford,University of Oxford,University of Oxford,Bell (Canada),University of Oxford,,,,,,,,,5.0,2.0
366,Three-Head Neural Network Architecture for Monte Carlo Tree Search,University of Alberta,University of Alberta,University of Alberta,,,,,,,,,,,,,3.0,0.0
367,Path Evaluation and Centralities in Weighted Graphs -An Axiomatic Approach,University of Warsaw,University of Warsaw,,,,,,,,,,,,,,2.0,0.0
368,Do not Lose the Details: Reinforced Representation Learning for High Performance Visual Tracking,University of Chinese Academy of Sciences,Institute of Automation,Institute of Automation,Institute of Automation,Institute of Automation,Institute of Automation,University of London,,,,,,,,,7.0,0.0
369,MEGAN: Mixture of Experts of Generative Adversarial Networks for Multimodal Image Generation,University of North Carolina at Charlotte,University of North Carolina at Charlotte,University of North Carolina at Charlotte,University of North Carolina at Charlotte,University of North Carolina at Charlotte,University of North Carolina at Charlotte,,,,,,,,,,6.0,0.0
370,Counterplanning using Goal Recognition and Landmarks,Carlos III University of Madrid,Carlos III University of Madrid,Carlos III University of Madrid,Carlos III University of Madrid,,,,,,,,,,,,4.0,0.0
371,Multi-Task Clustering with Model Relation Learning,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,University of Rochester,,,,,,,,,4.0,0.0
372,Hashing over Predicted Future Frames for Informed Exploration of Deep Reinforcement Learning,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,,,,,,,,,,,,,3.0,0.0
373,Argumentation-Based Recommendations: Fantastic Explanations and How to Find Them *,Imperial College London,Imperial College London,Imperial College London,,,,,,,,,,,,,3.0,0.0
374,An FPTAS for Computing Nash Equilibrium in Resource Graph Games,University of Nebraska–Lincoln,Trinity University,,,,,,,,,,,,,,2.0,0.0
375,On Fair Price Discrimination in Multi-Unit Markets,Gran Sasso Science Institute,University of L'Aquila,Gran Sasso Science Institute,Gran Sasso Science Institute,,,,,,,,,,,,4.0,0.0
376,Towards Human-Engaged AI,Hong Kong University of Science and Technology,,,,,,,,,,,,,,,1.0,0.0
377,Exploiting POI-Specific Geographical Influence for Point-of-Interest Recommendation,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,University of Chinese Academy of Sciences,,,,,,,,,7.0,0.0
378,Systems AI: A Declarative Learning Based Programming Perspective,Tulane University,Florida Institute for Human and Machine Cognition,University of Pennsylvania,Technical University of Darmstadt,,,,,,,,,,,,4.0,0.0
379,Ensemble Soft-Margin Softmax Loss for Image Classification,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,University of Chinese Academy of Sciences,Beihang University,Tianjin University,Institute of Automation,University of Chinese Academy of Sciences,Macau University of Science and Technology,,,,,11.0,0.0
380,A Bayesian Latent Variable Model of User Preferences with Item Context,Singapore Management University,Singapore Management University,,,,,,,,,,,,,,2.0,0.0
381,Cross-modal Bidirectional Translation via Reinforcement Learning,Peking University,Peking University,,,,,,,,,,,,,,2.0,0.0
382,"LP Heuristics over Conjunctions: Compilation, Convergence, Nogood Learning",Saarland University,Saarland University,,,,,,,,,,,,,,2.0,0.0
383,Scalable Initial State Interdiction for Factored MDPs,Vanderbilt University,Vanderbilt University,,,,,,,,,,,,,,2.0,0.0
384,Incrementally Grounding Expressions for Spatial Relations between Objects,University of Auckland,University of Birmingham,,,,,,,,,,,,,,2.0,0.0
385,Inconsistency Measures for Repair Semantics in OBDA," CRIL -CNRS, Univ. Artoi",Institut National de la Recherche Agronomique,,,,,,,,,,,,,,4.0,0.0
386,"Interactive Learning and Decision Making: Foundations, Insights & Challenges",Delft University of Technology,University of Liverpool,,,,,,,,,,,,,,2.0,0.0
387,Statistical Quality Control for Human Computation and Crowdsourcing,University of Tsukuba,,,,,,,,,,,,,,,1.0,0.0
388,Building Sparse Deep Feedforward Networks using Tree Receptive Fields,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,,,,,,,,,,,,,3.0,0.0
389,Artificial Intelligence Conferences Closeness,Artois University,Artois University,,,,,,,,,,,,,,2.0,0.0
390,Impression Allocation for Combating Fraud in E-commerce Via Deep Reinforcement Learning with Action Norm Penalty,Nanyang Technological University,Nanyang Technological University,Alibaba Group (China),Nanyang Technological University,Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),,,,,,,,,3.0,4.0
391,Summarizing Source Code with Transferred API Knowledge,Peking University,Institute of Software,Peking University,Institute of Software,Monash University,Singapore Management University,Peking University,Institute of Software,Peking University,Institute of Software,,,,,,10.0,0.0
392,Regularizing Deep Neural Networks with an Ensemble-based Decorrelation Method,Tianjin University,Tianjin University,Tianjin University,Tianjin University,,,,,,,,,,,,4.0,0.0
393,IncepText: A New Inception-Text Module with Deformable PSROI Pooling for Multi-Oriented Scene Text Detection,Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),,,,,,,,,,0.0,6.0
394,Efficient Symbolic Integration for Probabilistic Inference,University of Toronto,University of Edinburgh,Technical University of Darmstadt,,,,,,,,,,,,,3.0,0.0
395,Faster Training Algorithms for Structured Sparsity-Inducing Norm,Nanjing University of Information Science and Technology,University of Pittsburgh,Nanjing University of Information Science and Technology,Western University,Nanjing University of Information Science and Technology,,,,,,,,,,,5.0,0.0
396,"One ""Ruler"" for All Languages: Multi-Lingual Dialogue Evaluation with Adversarial Multi-Task Learning",University of Computer Studies Yangon,Beijing Institute of Big Data Research,University of Computer Studies Yangon,University of Computer Studies Yangon,University of Computer Studies Yangon,Beijing Institute of Big Data Research,University of Computer Studies Yangon,Beijing Institute of Big Data Research,,,,,,,,8.0,0.0
397,Learning to Converse with Noisy Data: Generation with Calibration,University of Computer Studies Yangon,University of Computer Studies Yangon,University of Southern California,University of Computer Studies Yangon,University of Computer Studies Yangon,Beijing Institute of Big Data Research,University of Computer Studies Yangon,Beijing Institute of Big Data Research,,,,,,,,8.0,0.0
398,A Fast Algorithm for Optimally Finding Partially Disjoint Shortest Paths,Fuzhou University,Fuzhou University,Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,Fuzhou University,,,,,,,,,,6.0,0.0
399,On the Efficiency of Data Collection for Crowdsourced Classification,University of Southampton,University of Southampton,Imperial College London,,,,,,,,,,,,,3.0,0.0
400,Hintikka's World: Agents with Higher-order Knowledge,National Council for Scientific Research,,,,,,,,,,,,,,,1.0,0.0
401,Convolutional Memory Blocks for Depth Data Representation Learning,Sun Yat-sen University,Hong Kong Polytechnic University,Sun Yat-sen University, Sensetime Group Limite,Sun Yat-sen University, Sensetime Group Limite, Sensetime Group Limite,,,,,,,,,4.0,0.0
402,New Balanced Active Learning Model and Optimization Algorithm,University of Pittsburgh,University of Rochester,University of Rochester,University of Pittsburgh,,,,,,,,,,,,4.0,0.0
403,Fact-Alternating Mutex Groups for Classical Planning (Extended Abstract) *,Czech Technical University in Prague,Czech Technical University in Prague,,,,,,,,,,,,,,2.0,0.0
404,Enhancing Context Knowledge Repositories with Justifiable Exceptions (Extended Abstract) *,Fondazione Bruno Kessler,TU Wien,Fondazione Bruno Kessler,,,,,,,,,,,,,3.0,0.0
405,Maximin Share Allocations on Cycles,Warsaw University of Technology,University of Kentucky,,,,,,,,,,,,,,2.0,0.0
406,Ceteris Paribus Majority for Social Ranking,TU Wien,PSL Research University,PSL Research University,PSL Research University,,,,,,,,,,,,4.0,0.0
407,Robust Feature Selection on Incomplete Data,Guangxi Normal University,Guangxi Normal University,Guangxi University,Guangxi Normal University,,,,,,,,,,,,4.0,0.0
408,Sampling for Approximate Bipartite Network Projection," Intel Labs, C",Texas A&M University,Texas A&M University,,,,,,,,,,,,,2.0,0.0
409,Leveraging Latent Label Distributions for Partial Label Learning,Nanyang Technological University,Nanyang Technological University,,,,,,,,,,,,,,2.0,0.0
410,Behavior of Analogical Inference w.r.t. Boolean Functions,University of Lorraine,Université de Toulouse,Université de Toulouse,University of Technology Sydney,Université de Toulouse,,,,,,,,,,,5.0,0.0
411,Learning Unmanned Aerial Vehicle Control for Autonomous Target Following," Department of Computer Science and Engineering, HKUS"," Department of Electronic and Computer Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Electronic and Computer Engineering, HKUS",,,,,,,,,,,5.0,0.0
412,Active Recurrence of Lighting Condition for Fine-Grained Change Detection,Tianjin University,State Administration of Cultural Heritage,Tianjin University,State Administration of Cultural Heritage,State Administration of Cultural Heritage,Tianjin University,Tianjin University,State Administration of Cultural Heritage,Simon Fraser University,,,,,,,9.0,0.0
413,Soft Filter Pruning for Accelerating Deep Convolutional Neural Networks,Southern University of Science and Technology,University of Technology,University of Technology,University of Technology,Fudan University,Southern University of Science and Technology,University of Technology,,,,,,,,,7.0,0.0
414,HCR-Net: A Hybrid of Classification and Regression Network for Object Pose Estimation,China Coal Research Institute (China),China Coal Research Institute (China),China Coal Research Institute (China),China Coal Research Institute (China),China Coal Research Institute (China), Samsung Advanced Institute of Technolog, Samsung Advanced Institute of Technolog,,,,,,,,,0.0,7.0
415,Exploiting Images for Video Recognition with Hierarchical Generative Adversarial Networks,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,University of Science and Technology of China,,,,,,,,,,,,4.0,0.0
416,A Symbolic Approach to Explaining Bayesian Network Classifiers,"University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles",,,,,,,,,,,,,3.0,0.0
417,Point Set Registration for Unsupervised Bilingual Lexicon Induction,Harbin Institute of Technology,Harbin Institute of Technology,,,,,,,,,,,,,,2.0,0.0
418,High-Fidelity Simulated Players for Interactive Narrative Planning,North Carolina State University,North Carolina State University,North Carolina State University,North Carolina State University,North Carolina State University,,,,,,,,,,,5.0,0.0
419,Probabilistic Verification for Obviously Strategyproof Mechanisms,University of Salerno,University of Essex,,,,,,,,,,,,,,2.0,0.0
420,Facility Reallocation on the Line,University of Liverpool,University of Liverpool,,,,,,,,,,,,,,2.0,0.0
421,Generative Warfare Nets: Ensemble via Adversaries and Collaborators,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,,,,,,,9.0,0.0
422,Multi-modality Sensor Data Classification with Selective Attention,UNSW Sydney,UNSW Sydney,UNSW Sydney,Griffith University,University of Technology,Griffith University,,,,,,,,,,6.0,0.0
